t0_date,p0_date,event,duration_days,potential_followup_days,p1_date
2017-11-21,2017-11-10,0,329.92228,329.92228,
2018-01-31,2018-01-19,0,258.945405,258.945405,
2018-02-19,2018-01-27,0,239.902037,239.902037,
2017-03-10,2017-02-26,0,586.5389,586.5389,
2017-10-19,2017-10-07,0,362.966956,362.966956,
2017-03-30,2017-03-12,0,566.071042,566.071042,
2017-05-03,2017-04-22,0,532.255961,532.255961,
2018-04-03,2018-03-14,0,196.907847,196.907847,
2017-12-11,2017-11-25,0,309.801007,309.801007,
2017-03-30,2017-03-22,0,566.210093,566.210093,
2017-10-20,2017-10-13,1,11.346296,361.99765,2017-11-01
2018-03-05,2018-03-01,0,226.000984,226.000984,
2016-11-03,2016-10-03,0,713.142685,713.142685,
2017-10-19,2017-10-10,0,362.789931,362.789931,
2017-10-25,2017-10-10,0,356.765637,356.765637,
2017-11-14,2017-10-21,0,337.005255,337.005255,
2017-06-26,2017-06-20,1,70.706042,478.057951,2017-09-05
2018-03-29,2018-03-02,0,202.544282,202.544282,
2017-09-25,2017-09-15,0,386.869931,386.869931,
2018-01-17,2018-01-02,0,272.866227,272.866227,
2017-05-22,2017-05-11,0,513.400289,513.400289,
2017-10-05,2017-10-03,0,377.107396,377.107396,
2018-03-06,2018-03-03,0,225.113646,225.113646,
2017-02-24,2017-02-18,0,600.512859,600.512859,
2018-03-26,2018-03-15,0,205.094155,205.094155,
2017-08-15,2017-07-28,0,427.946817,427.946817,
2017-12-18,2017-12-12,0,302.741759,302.741759,
2018-01-08,2017-12-19,0,281.918565,281.918565,
2018-04-07,2018-04-01,1,11.890336,193.200868,2018-04-19
2018-04-04,2018-03-07,0,195.928715,195.928715,
2017-07-28,2017-07-18,0,445.943194,445.943194,
2018-04-10,2018-03-25,0,190.11515,190.11515,
2017-05-19,2017-04-20,0,516.501887,516.501887,
2017-04-18,2017-04-15,0,547.034606,547.034606,
2018-04-09,2018-03-25,0,191.240938,191.240938,
2017-08-10,2017-07-30,0,432.991447,432.991447,
2018-02-15,2018-02-02,0,243.969236,243.969236,
2017-07-12,2017-06-27,0,461.892859,461.892859,
2018-01-26,2018-01-19,0,264.078322,264.078322,
2018-04-02,2018-03-16,0,198.167894,198.167894,
2018-03-23,2018-03-11,0,207.834271,207.834271,
2018-01-30,2018-01-02,0,260.050903,260.050903,
2018-01-05,2017-12-10,0,284.893889,284.893889,
2017-02-08,2017-02-02,0,616.30912,616.30912,
2018-02-02,2018-01-01,0,256.872963,256.872963,
2017-07-06,2017-06-26,0,468.014213,468.014213,
2018-02-23,2018-02-12,0,236.095799,236.095799,
2017-12-26,2017-12-13,0,294.74787,294.74787,
2017-12-26,2017-12-11,0,295.116366,295.116366,
2017-12-08,2017-12-01,0,312.772743,312.772743,
2017-10-20,2017-10-17,0,361.733854,361.733854,
2017-10-20,2017-10-17,0,361.962662,361.962662,
2018-04-03,2018-03-21,0,197.528912,197.528912,
2018-02-04,2018-02-01,0,255.074606,255.074606,
2017-12-05,2017-11-13,0,315.997442,315.997442,
2017-08-02,2017-07-31,0,440.95684,440.95684,
2018-01-12,2018-01-10,0,277.786597,277.786597,
2018-03-14,2018-02-24,0,217.015035,217.015035,
2018-01-20,2017-12-21,0,270.056435,270.056435,
2017-11-16,2017-11-03,0,334.896979,334.896979,
2017-12-21,2017-12-08,0,300.03684,300.03684,
2018-01-10,2017-12-31,0,279.824896,279.824896,
2018-01-16,2017-12-26,0,273.953877,273.953877,
2017-07-21,2017-07-14,0,452.911597,452.911597,
2017-07-24,2017-07-18,0,450.052546,450.052546,
2018-03-22,2018-03-15,0,209.13316,209.13316,
2017-11-07,2017-10-19,0,343.898345,343.898345,
2018-01-13,2017-12-22,0,277.460475,277.460475,
2017-11-13,2017-10-30,0,337.858056,337.858056,
2017-06-19,2017-06-11,0,484.86684,484.86684,
2017-10-26,2017-10-18,0,355.818102,355.818102,
2018-02-27,2018-02-10,0,232.7139,232.7139,
2017-05-17,2017-05-08,0,518.12162,518.12162,
2017-03-30,2017-03-20,0,565.997998,565.997998,
2018-01-15,2018-01-06,0,275.067384,275.067384,
2017-12-08,2017-12-02,0,312.852049,312.852049,
2017-11-08,2017-10-30,0,343.719144,343.719144,
2017-07-06,2017-06-24,0,468.164213,468.164213,
2018-01-19,2018-01-07,0,271.597905,271.597905,
2017-12-15,2017-11-25,0,306.695336,306.695336,
2017-03-04,2017-02-18,0,592.373287,592.373287,
2017-10-31,2017-10-29,0,350.967604,350.967604,
2017-08-04,2017-07-30,0,438.997778,438.997778,
2018-03-23,2018-03-05,0,208.183738,208.183738,
2017-05-27,2017-05-23,0,508.241562,508.241562,
2018-03-21,2018-03-08,0,209.827488,209.827488,
2017-11-22,2017-11-12,0,329.128634,329.128634,
2017-11-23,2017-11-14,0,327.914606,327.914606,
2017-05-31,2017-05-16,0,504.255532,504.255532,
2018-02-20,2018-02-01,0,238.74772,238.74772,
2018-04-05,2018-03-28,0,195.098924,195.098924,
2017-12-05,2017-11-29,0,315.869074,315.869074,
2017-05-15,2017-05-01,0,520.31963,520.31963,
2017-03-07,2017-02-22,0,589.320301,589.320301,
2018-02-09,2018-01-26,0,250.706412,250.706412,
2018-04-06,2018-02-21,0,193.991921,193.991921,
2018-01-16,2018-01-04,0,274.072431,274.072431,
2017-10-24,2017-10-10,0,357.794826,357.794826,
2017-10-23,2017-10-09,0,359.042523,359.042523,
2018-02-17,2018-01-27,0,242.726493,242.726493,
2018-03-09,2018-02-17,0,221.82765,221.82765,
2018-01-31,2018-01-27,0,258.935069,258.935069,
2018-03-01,2018-02-19,0,230.111875,230.111875,
2018-02-19,2018-02-07,1,98.118542,239.884907,2018-05-28
2017-07-19,2017-06-30,1,96.655012,454.96037,2017-10-24
2017-02-14,2017-02-04,0,610.097697,610.097697,
2018-04-19,2018-03-20,0,181.108021,181.108021,
2017-09-18,2017-08-03,0,393.962153,393.962153,
2017-09-17,2017-09-03,0,395.058287,395.058287,
2017-11-17,2017-10-31,0,333.892477,333.892477,
2017-03-08,2017-02-11,0,588.344861,588.344861,
2017-04-11,2017-04-07,0,554.054097,554.054097,
2018-03-12,2018-02-28,0,219.075231,219.075231,
2018-03-05,2018-02-11,0,225.927662,225.927662,
2018-03-27,2018-03-19,0,203.880174,203.880174,
2018-03-28,2018-03-21,0,202.733102,202.733102,
2017-11-24,2017-11-19,0,326.878889,326.878889,
2018-02-02,2018-01-25,0,256.918368,256.918368,
2017-06-22,2017-06-04,0,482.109734,482.109734,
2017-05-09,2017-04-27,0,526.259132,526.259132,
2017-03-23,2017-03-19,0,573.003831,573.003831,
2017-11-27,2017-11-20,0,323.779664,323.779664,
2017-09-06,2017-08-29,0,406.018206,406.018206,
2017-12-04,2017-11-24,0,316.934653,316.934653,
2018-02-02,2018-01-17,0,256.946794,256.946794,
2017-07-18,2017-07-04,0,455.919884,455.919884,
2017-10-23,2017-10-16,0,358.813345,358.813345,
2018-01-31,2018-01-14,0,258.741227,258.741227,
2018-02-16,2018-02-04,0,242.744201,242.744201,
2017-11-25,2017-11-11,0,325.883067,325.883067,
2017-09-22,2017-09-13,0,390.028785,390.028785,
2017-02-24,2017-02-11,0,600.286562,600.286562,
2017-02-09,2017-02-01,0,615.390035,615.390035,
2017-09-19,2017-09-04,0,392.93272,392.93272,
2017-06-23,2017-06-14,0,481.268438,481.268438,
2018-02-28,2018-02-11,0,230.855231,230.855231,
2017-11-03,2017-10-16,0,347.810104,347.810104,
2017-11-28,2017-11-17,0,322.817535,322.817535,
2017-12-13,2017-12-03,0,307.860046,307.860046,
2018-01-07,2017-12-14,0,283.071562,283.071562,
2017-03-17,2017-03-12,0,579.441215,579.441215,
2017-05-05,2017-04-26,0,530.064248,530.064248,
2018-04-03,2018-03-12,0,196.784271,196.784271,
2017-05-12,2017-05-06,0,522.933507,522.933507,
2017-04-09,2017-03-20,0,556.060255,556.060255,
2018-02-09,2018-01-25,0,249.882778,249.882778,
2017-09-11,2017-09-02,0,401.221424,401.221424,
2017-10-25,2017-10-18,0,357.05706,357.05706,
2018-03-09,2018-03-01,0,222.193646,222.193646,
2017-04-13,2017-04-06,0,552.163657,552.163657,
2017-08-28,2017-08-19,0,415.012361,415.012361,
2017-12-06,2017-11-24,0,315.224444,315.224444,
2017-12-05,2017-11-25,0,316.022697,316.022697,
2017-11-22,2017-11-12,0,328.842025,328.842025,
2017-10-19,2017-10-03,0,363.016887,363.016887,
2017-10-31,2017-10-18,0,350.795451,350.795451,
2017-11-20,2017-11-07,0,330.984329,330.984329,
2018-01-08,2017-12-22,0,281.856076,281.856076,
2017-09-14,2017-08-28,0,398.154676,398.154676,
2018-04-11,2018-03-03,0,188.924306,188.924306,
2017-12-18,2017-11-27,0,302.890336,302.890336,
2017-05-20,2017-03-30,0,515.331516,515.331516,
2017-12-27,2017-12-14,0,294.021586,294.021586,
2017-08-07,2017-07-31,0,435.901644,435.901644,
2017-12-22,2017-12-03,0,299.079005,299.079005,
2017-08-03,2017-07-23,0,440.250486,440.250486,
2018-01-18,2017-12-30,0,271.997928,271.997928,
2017-11-07,2017-11-03,0,344.069734,344.069734,
2017-09-04,2017-08-27,0,407.985012,407.985012,
2017-03-27,2017-03-19,0,569.366551,569.366551,
2017-04-05,2017-04-01,0,560.274734,560.274734,
2018-04-17,2018-04-08,0,182.781725,182.781725,
2018-01-06,2017-12-11,0,283.901713,283.901713,
2017-07-11,2017-07-03,1,3.426829,463.119722,2017-07-15
2017-07-19,2017-07-05,0,454.960266,454.960266,
2017-09-08,2017-08-20,0,403.871771,403.871771,
2017-02-22,2017-02-15,0,602.152303,602.152303,
2017-06-28,2017-06-23,0,476.240023,476.240023,
2018-01-22,2018-01-05,0,267.878275,267.878275,
2017-09-29,2017-09-15,0,383.081169,383.081169,
2018-03-26,2018-03-19,0,205.05735,205.05735,
2018-02-07,2018-02-04,0,251.804803,251.804803,
2018-03-04,2018-02-16,0,227.045417,227.045417,
2017-07-11,2017-06-28,0,463.013113,463.013113,
2017-07-10,2017-06-30,0,463.969028,463.969028,
2017-11-20,2017-11-16,0,331.037072,331.037072,
2017-12-20,2017-11-27,0,300.789745,300.789745,
2017-11-30,2017-11-10,0,320.977604,320.977604,
2017-07-04,2017-06-11,0,469.783623,469.783623,
2018-04-17,2018-04-12,0,182.744329,182.744329,
2017-11-17,2017-11-08,0,333.773287,333.773287,
2017-02-09,2017-01-27,0,615.17272,615.17272,
2017-12-13,2017-12-01,0,308.112998,308.112998,
2017-11-13,2017-11-02,0,338.113449,338.113449,
2018-02-16,2018-01-04,0,243.057176,243.057176,
2017-10-30,2017-10-21,0,351.946736,351.946736,
2017-05-20,2017-05-16,0,515.41456,515.41456,
2017-10-16,2017-10-03,0,365.850347,365.850347,
2018-02-08,2018-01-25,0,251.021748,251.021748,
2017-12-02,2017-11-28,0,319.700093,319.700093,
2017-03-01,2017-02-20,0,595.139676,595.139676,
2017-10-03,2017-09-17,0,378.95,378.95,
2018-04-05,2018-03-15,0,195.563854,195.563854,
2017-12-13,2017-11-30,0,308.125775,308.125775,
2018-03-16,2018-02-21,0,214.918947,214.918947,
2017-02-07,2017-01-20,0,617.072303,617.072303,
2017-08-23,2017-08-10,0,419.991736,419.991736,
2017-03-14,2017-03-03,0,582.226597,582.226597,
2017-04-26,2017-04-18,0,539.251632,539.251632,
2018-04-03,2018-03-26,0,196.766331,196.766331,
2017-09-19,2017-09-05,0,392.836331,392.836331,
2016-10-17,2016-10-10,0,729.990961,729.990961,
2018-01-16,2017-12-31,0,273.858935,273.858935,
2018-02-16,2018-02-03,0,242.987836,242.987836,
2018-02-02,2018-01-21,0,257.058704,257.058704,
2017-01-31,2017-01-23,0,624.26213,624.26213,
2017-10-19,2017-10-11,0,362.831493,362.831493,
2018-02-18,2018-02-09,0,241.148542,241.148542,
2017-08-11,2017-08-06,0,431.939167,431.939167,
2018-04-10,2018-03-19,0,190.02956,190.02956,
2017-12-11,2017-12-05,0,309.969549,309.969549,
2017-05-23,2017-05-12,0,511.907095,511.907095,
2017-07-20,2017-07-13,0,453.947037,453.947037,
2017-10-03,2017-09-25,0,378.855787,378.855787,
2018-03-20,2018-03-01,0,211.054375,211.054375,
2017-09-27,2017-09-20,0,384.860266,384.860266,
2017-05-25,2017-05-19,0,509.949549,509.949549,
2018-04-07,2018-02-12,0,193.696875,193.696875,
2017-05-12,2017-04-29,0,523.01559,523.01559,
2018-02-27,2018-01-25,0,232.695278,232.695278,
2017-10-16,2017-10-10,0,365.8336,365.8336,
2017-08-22,2017-08-17,0,420.807512,420.807512,
2017-11-22,2017-11-12,0,328.998067,328.998067,
2017-12-16,2017-12-04,0,305.081215,305.081215,
2017-09-29,2017-09-18,0,382.856863,382.856863,
2017-02-09,2017-01-31,0,615.199977,615.199977,
2017-10-24,2017-10-15,0,357.780845,357.780845,
2017-09-15,2017-09-01,0,397.074074,397.074074,
2018-01-16,2017-11-27,0,273.941481,273.941481,
2018-03-18,2018-03-05,0,213.155428,213.155428,
2017-05-26,2017-05-15,0,509.472292,509.472292,
2017-12-19,2017-11-24,0,301.994086,301.994086,
2018-03-28,2018-03-21,0,202.99397,202.99397,
2018-04-10,2018-04-04,0,190.049282,190.049282,
2018-04-16,2018-03-11,0,183.945694,183.945694,
2017-12-04,2017-11-14,0,316.877025,316.877025,
2017-11-13,2017-10-31,0,337.946192,337.946192,
2018-03-27,2018-03-13,0,204.69559,204.69559,
2017-06-02,2017-05-21,0,501.977245,501.977245,
2017-05-09,2017-04-25,0,525.941806,525.941806,
2017-11-03,2017-10-28,0,348.112199,348.112199,
2017-06-27,2017-06-19,0,477.074606,477.074606,
2018-01-19,2018-01-12,0,271.569931,271.569931,
2017-05-25,2017-05-19,0,510.088542,510.088542,
2018-04-05,2018-03-19,0,195.681736,195.681736,
2017-05-30,2017-03-18,0,505.340509,505.340509,
2017-03-03,2017-02-15,0,593.176632,593.176632,
2017-10-24,2017-10-15,0,358.697789,358.697789,
2017-07-14,2017-07-07,0,459.84588,459.84588,
2017-12-04,2017-11-25,0,316.847778,316.847778,
2017-09-01,2017-08-31,0,411.050127,411.050127,
2018-02-08,2018-01-30,0,251.132986,251.132986,
2017-12-29,2017-12-26,0,292.102176,292.102176,
2017-04-04,2017-03-24,0,561.276053,561.276053,
2017-10-17,2017-10-05,0,364.977257,364.977257,
2017-08-29,2017-08-17,0,414.000093,414.000093,
2018-01-29,2018-01-15,0,260.989815,260.989815,
2017-08-10,2017-08-03,0,432.917755,432.917755,
2017-04-03,2017-03-28,0,562.030127,562.030127,
2017-08-11,2017-07-30,0,431.879757,431.879757,
2018-04-02,2018-03-19,0,197.873438,197.873438,
2017-11-27,2017-11-06,0,323.977488,323.977488,
2017-11-22,2017-11-07,0,328.762153,328.762153,
2017-07-21,2017-07-13,0,452.866227,452.866227,
2018-03-07,2018-01-25,0,224.626053,224.626053,
2017-10-26,2017-10-19,0,355.903218,355.903218,
2017-09-11,2017-08-31,0,400.778796,400.778796,
2017-04-20,2017-04-11,0,545.194595,545.194595,
2018-04-07,2018-03-28,0,192.956759,192.956759,
2017-10-09,2017-09-27,0,372.914826,372.914826,
2017-10-06,2017-09-20,0,375.893252,375.893252,
2017-03-23,2017-03-14,0,573.484688,573.484688,
2018-02-15,2018-02-06,0,243.934641,243.934641,
2017-11-27,2017-11-19,0,323.880266,323.880266,
2017-08-24,2017-08-16,0,418.816921,418.816921,
2018-02-16,2018-02-06,0,242.945625,242.945625,
2018-02-19,2018-02-05,0,239.945498,239.945498,
2017-11-14,2017-11-08,0,336.991782,336.991782,
2017-06-19,2017-06-05,0,484.86434,484.86434,
2018-03-09,2018-03-06,0,222.045637,222.045637,
2018-01-11,2017-12-30,0,279.059977,279.059977,
2017-05-12,2017-05-01,0,523.29022,523.29022,
2017-12-26,2017-12-12,0,295.213623,295.213623,
2017-05-08,2017-04-26,0,527.2725,527.2725,
2018-02-20,2018-02-04,0,238.73088,238.73088,
2018-01-19,2018-01-05,0,271.720035,271.720035,
2018-03-01,2018-01-20,0,230.213414,230.213414,
2017-12-04,2017-11-24,0,317.108738,317.108738,
2017-12-19,2017-12-13,0,302.010567,302.010567,
2018-02-06,2018-01-23,0,252.857824,252.857824,
2017-09-26,2017-09-12,0,385.953854,385.953854,
2018-01-02,2017-12-09,0,288.205718,288.205718,
2017-09-15,2017-09-05,0,396.963843,396.963843,
2017-08-30,2017-08-28,1,152.361331,413.168368,2018-01-29
2017-10-05,2017-09-26,0,376.987789,376.987789,
2017-02-09,2017-01-27,0,615.334977,615.334977,
2017-11-16,2017-11-09,0,334.905035,334.905035,
2018-02-19,2018-02-04,0,239.773044,239.773044,
2018-04-16,2018-04-02,0,183.878981,183.878981,
2017-06-16,2017-06-04,0,488.081343,488.081343,
2017-11-14,2017-11-04,0,337.010938,337.010938,
2017-11-13,2017-11-04,0,338.037234,338.037234,
2018-01-29,2018-01-20,0,260.866597,260.866597,
2017-11-03,2017-10-30,0,348.033241,348.033241,
2017-10-11,2017-09-29,0,370.987604,370.987604,
2018-01-10,2018-01-04,0,280.200104,280.200104,
2018-01-19,2018-01-12,0,270.789861,270.789861,
2018-02-28,2018-02-22,0,230.883681,230.883681,
2017-05-02,2017-04-17,0,533.136435,533.136435,
2017-10-16,2017-10-07,0,365.901076,365.901076,
2017-02-15,2017-02-03,0,609.406493,609.406493,
2018-01-23,2017-12-31,0,267.014583,267.014583,
2017-10-16,2017-10-03,0,365.914502,365.914502,
2017-11-22,2017-11-04,0,328.860463,328.860463,
2018-04-17,2018-04-10,0,182.938588,182.938588,
2018-02-26,2018-02-06,0,232.824213,232.824213,
2017-07-06,2017-06-27,0,468.157384,468.157384,
2018-04-04,2018-02-26,0,195.747141,195.747141,
2018-02-23,2018-02-04,0,235.810301,235.810301,
2017-10-16,2017-10-01,0,365.924086,365.924086,
2017-11-03,2017-10-29,0,347.886227,347.886227,
2017-12-11,2017-12-02,0,309.775845,309.775845,
2018-03-16,2018-03-06,0,215.16794,215.16794,
2018-03-05,2018-02-19,0,225.73456,225.73456,
2017-09-20,2017-09-12,0,392.240359,392.240359,
2018-03-03,2018-01-15,0,228.06015,228.06015,
2018-02-26,2018-02-13,0,232.824653,232.824653,
2018-02-07,2018-01-25,0,251.924537,251.924537,
2017-12-04,2017-11-23,0,316.835729,316.835729,
2017-07-18,2017-07-11,0,455.900486,455.900486,
2017-12-15,2017-11-30,0,305.959109,305.959109,
2017-05-17,2017-04-26,0,518.075637,518.075637,
2017-09-21,2017-09-17,0,391.015278,391.015278,
2017-09-05,2017-08-26,0,406.922106,406.922106,
2018-01-20,2017-12-12,0,270.137269,270.137269,
2018-03-06,2018-02-22,0,225.711007,225.711007,
2017-06-22,2017-05-31,0,482.099005,482.099005,
2018-02-08,2018-01-11,0,251.028692,251.028692,
2017-09-18,2017-09-13,0,393.904479,393.904479,
2018-03-28,2018-03-18,0,203.07735,203.07735,
2018-03-15,2018-02-28,0,216.047523,216.047523,
2018-03-21,2018-02-16,0,210.157558,210.157558,
2018-03-03,2018-02-24,0,227.928576,227.928576,
2018-03-08,2018-02-12,1,85.74,222.975625,2018-06-02
2018-03-09,2018-03-04,0,221.792755,221.792755,
2018-02-25,2018-02-18,0,234.23022,234.23022,
2018-01-30,2018-01-13,0,260.702431,260.702431,
2018-02-05,2018-01-29,0,253.820752,253.820752,
2018-02-22,2018-02-02,0,237.723056,237.723056,
2017-10-17,2017-10-06,0,364.911007,364.911007,
2018-02-05,2018-01-21,0,253.90375,253.90375,
2017-08-24,2017-08-17,0,418.850683,418.850683,
2018-01-08,2017-12-26,0,281.867384,281.867384,
2018-03-27,2018-01-24,0,204.720613,204.720613,
2017-10-30,2017-10-17,0,351.914201,351.914201,
2018-04-09,2018-03-18,0,191.248692,191.248692,
2018-04-13,2018-04-10,0,186.794271,186.794271,
2017-06-05,2017-05-21,0,499.146019,499.146019,
2017-08-31,2017-08-18,0,411.887072,411.887072,
2018-02-02,2018-01-23,0,256.97022,256.97022,
2017-10-19,2017-10-07,0,363.00162,363.00162,
2017-04-07,2017-04-01,0,558.227269,558.227269,
2018-03-21,2018-03-12,0,209.924167,209.924167,
2017-11-27,2017-11-20,0,323.834317,323.834317,
2017-11-14,2017-11-01,0,336.834537,336.834537,
2017-09-26,2017-08-24,0,385.983935,385.983935,
2017-04-10,2017-04-03,0,555.050995,555.050995,
2017-10-09,2017-09-21,0,373.279167,373.279167,
2018-03-23,2018-03-16,0,207.937986,207.937986,
2017-08-24,2017-08-20,0,418.962743,418.962743,
2017-08-01,2017-07-22,0,442.036169,442.036169,
2017-10-03,2017-09-25,0,379.057708,379.057708,
2018-02-01,2018-01-10,0,257.861458,257.861458,
2017-06-23,2017-06-12,0,481.253831,481.253831,
2017-04-13,2017-03-28,0,552.123426,552.123426,
2018-02-26,2018-02-21,0,233.016296,233.016296,
2018-02-06,2018-01-29,0,252.880359,252.880359,
2017-07-27,2017-07-13,0,446.880174,446.880174,
2017-06-08,2017-05-21,0,495.970845,495.970845,
2017-10-26,2017-10-20,0,356.016215,356.016215,
2018-03-08,2018-03-05,0,222.959421,222.959421,
2017-10-28,2017-10-13,0,353.994039,353.994039,
2017-06-23,2017-06-21,0,481.174236,481.174236,
2017-09-05,2017-08-21,0,406.98706,406.98706,
2017-06-07,2017-05-27,0,497.039988,497.039988,
2018-01-06,2017-12-11,0,284.141944,284.141944,
2018-01-26,2018-01-04,0,263.885579,263.885579,
2017-08-03,2017-07-15,0,440.005567,440.005567,
2018-03-08,2018-02-26,0,222.769954,222.769954,
2017-06-07,2017-05-28,0,497.045394,497.045394,
2017-07-20,2017-07-11,0,453.966968,453.966968,
2018-02-01,2018-01-29,0,257.803032,257.803032,
2017-12-14,2017-12-07,0,307.2789,307.2789,
2017-08-16,2017-07-27,0,427.257164,427.257164,
2018-02-28,2018-02-21,0,231.050949,231.050949,
2017-12-06,2017-11-24,0,314.797361,314.797361,
2017-06-27,2017-06-22,0,477.172465,477.172465,
2017-04-22,2017-03-13,0,542.868171,542.868171,
2017-10-27,2017-10-18,0,355.716979,355.716979,
2018-01-11,2018-01-04,0,279.059734,279.059734,
2017-03-21,2017-03-02,0,575.563762,575.563762,
2017-10-31,2017-10-27,0,351.080914,351.080914,
2017-02-09,2017-01-21,0,615.121991,615.121991,
2017-09-05,2017-08-18,0,406.883542,406.883542,
2017-09-04,2017-08-28,0,408.1475,408.1475,
2017-05-25,2017-05-19,0,510.216806,510.216806,
2018-01-22,2018-01-13,0,267.86294,267.86294,
2017-02-08,2017-01-24,0,616.386308,616.386308,
2018-03-20,2018-02-28,0,211.672616,211.672616,
2018-01-02,2017-11-27,0,287.982789,287.982789,
2017-10-06,2017-09-13,0,375.825081,375.825081,
2017-08-25,2017-08-13,0,417.822558,417.822558,
2017-10-24,2017-10-13,0,358.11397,358.11397,
2017-12-30,2017-12-26,0,291.202257,291.202257,
2017-10-26,2017-10-24,0,356.059745,356.059745,
2017-05-03,2017-04-18,0,532.129317,532.129317,
2017-10-02,2017-09-22,0,379.907465,379.907465,
2017-06-23,2017-06-11,0,481.259514,481.259514,
2017-09-15,2017-09-10,0,396.82103,396.82103,
2017-12-03,2017-11-27,0,318.09147,318.09147,
2017-08-24,2017-08-15,0,419.076389,419.076389,
2017-12-11,2017-12-04,0,309.967373,309.967373,
2017-10-31,2017-10-22,0,350.88581,350.88581,
2017-10-14,2017-10-10,0,367.980417,367.980417,
2018-02-28,2018-02-14,0,231.137326,231.137326,
2017-04-07,2017-03-15,0,558.102211,558.102211,
2017-05-19,2017-05-17,0,516.286227,516.286227,
2018-03-28,2018-03-13,0,202.79419,202.79419,
2018-04-12,2018-04-01,0,188.026806,188.026806,
2018-04-02,2018-03-12,0,197.938808,197.938808,
2017-10-17,2017-09-23,0,364.855394,364.855394,
2018-04-04,2018-03-05,0,195.987199,195.987199,
2017-11-23,2017-11-15,0,327.778912,327.778912,
2017-10-07,2017-09-07,0,375.171644,375.171644,
2017-03-17,2017-03-10,0,579.08478,579.08478,
2017-06-08,2017-05-28,0,496.238403,496.238403,
